rank#race number#name#noc#- 250 m#- 500 m#- 750 m#- 1000 m
1#58#chris hoy#united kingdom#17.984#31.414#45.505#1:00.711
2#54#arnaud tournant#france#18.057#31.555#45.576#1:00.896
3#73#stefan nimke#germany#18.487#31.919#46.027#1:01.186
4#7#shane kelly#australia#18.351#31.861#46.057#1:01.224
5#101#theo bos#netherlands#18.697#32.356#46.684#1:01.986
6#52#françois pervis#france#18.353#32.087#46.570#1:02.328
7#59#craig maclean#united kingdom#18.445#32.367#46.611#1:02.369
8#68#carsten bergemann#germany#18.901#32.850#47.272#1:02.551
9#28#ahmed lopez naranjo#cuba#18.272#31.855#46.436#1:02.739
10#30#alois kaňkovský#czech republic#18.903#32.625#47.152#1:03.038
11#105#teun mulder#netherlands#18.591#32.446#47.084#1:03.165
12#35#ruben donet#spain#18.683#32.725#47.391#1:03.505
13#24#wilson meneses guitierrez#colombia#18.713#32.700#47.505#1:03.614
14#120#grzegorz krejner#poland#19.083#33.112#47.929#1:03.923
15#76#dimitrios georgalis#greece#18.852#32.943#48.002#1:04.204
16#137#lin chih hsun#chinese taipei#19.716#34.503#49.800#1:06.240
