date#opponent#score#loss#record
august 1#cubs#2 - 1#farnsworth (1 - 6)#51 - 54
august 2#cubs#3 - 2#wasdin (1 - 4)#51 - 55
august 4#phillies#8 - 1#bottenfield (7 - 9)#52 - 55
august 5#phillies#7 - 6#brantley (1 - 6)#53 - 55
august 6#phillies#10 - 9#astacio (9 - 8)#53 - 56
august 7#pirates#8 - 7#jiménez (5 - 1)#53 - 57
august 8#pirates#6 - 1#silva (7 - 6)#54 - 57
august 9#pirates#4 - 3#williams (2 - 3)#55 - 57
august 10#cardinals#5 - 4#jiménez (5 - 2)#55 - 58
august 11#expos#10 - 3#hermanson (8 - 10)#56 - 58
august 12#expos#14 - 2#moore (1 - 2)#57 - 58
august 13#expos#5 - 3#strickland (4 - 2)#58 - 58
august 14#expos#4 - 3#strickland (4 - 3)#59 - 58
august 15#mets#7 - 5#house (1 - 1)#59 - 59
august 15#mets#4 - 3#chouinard (1 - 2)#59 - 60
august 16#mets#7 - 5#rusch (8 - 10)#60 - 60
august 17#mets#13 - 2#yoshii (5 - 13)#60 - 61
august 18#marlins#9 - 8#rose (4 - 6)#60 - 62
august 19#marlins#10 - 3#cornelius (3 - 6)#61 - 62
august 20#marlins#13 - 4#sánchez (8 - 9)#62 - 62
august 21#braves#7 - 4#bohanon (7 - 9)#62 - 63
august 22#braves#7 - 6 (12)#rocker (1 - 1)#63 - 63
august 23#braves#5 - 2#rose (4 - 7)#63 - 64
august 25#pirates#6 - 3#anderson (4 - 7)#64 - 64
august 26#pirates#11 - 4#silva (8 - 8)#65 - 64
august 27#pirates#9 - 2#serafini (1 - 3)#66 - 64
august 28#phillies#3 - 2#yoshii (5 - 14)#66 - 65
august 29#phillies#2 - 1#daal (3 - 16)#67 - 65
august 30#phillies#5 - 4 (11)#gomes (4 - 6)#68 - 65
