channel#center frequency#frequency delta#channel width#overlaps channels
1#2.412 ghz#5 mhz#2.401 - 2.423 ghz#2 - 5
2#2.417 ghz#5 mhz#2.406 - 2.428 ghz#1 , 3 - 6
3#2.422 ghz#5 mhz#2.411 - 2.433 ghz#1 - 2 , 4 - 7
4#2.427 ghz#5 mhz#2.416 - 2.438 ghz#1 - 3 , 5 - 8
5#2.432 ghz#5 mhz#2.421 - 2.443 ghz#1 - 4 , 6 - 9
6#2.437 ghz#5 mhz#2.426 - 2.448 ghz#2 - 5 , 7 - 10
7#2.442 ghz#5 mhz#2.431 - 2.453 ghz#3 - 6 , 8 - 11
8#2.447 ghz#5 mhz#2.436 - 2.458 ghz#4 - 7 , 9 - 12
9#2.452 ghz#5 mhz#2.441 - 2.463 ghz#5 - 8 , 10 - 13
10#2.457 ghz#5 mhz#2.446 - 2.468 ghz#6 - 9 , 11 - 13
11#2.462 ghz#5 mhz#2.451 - 2.473 ghz#7 - 10 , 12 - 13
12#2.467 ghz#5 mhz#2.456 - 2.478 ghz#8 - 11 , 13 - 14
13#2.472 ghz#5 mhz#2.461 - 2.483 ghz#9 - 12 , 14
