further cities#county , oblast or state#country#distance#direction
wien#wien#austria#km (mi)#west
bratislava#bratislava#slovakia#km (mi)#west
győr#győr - moson - sopron#hungary#km (mi)#west
banská bystrica#banská bystrica#slovakia#km (mi)#north
košice#košice#slovakia#km (mi)#northeast
miskolc#borsod - abaúj - zemplén#hungary#km (mi)#east
uzhhorod#zakarpattia#ukraine#km (mi)#east
satu mare#satu mare#romania#km (mi)#east
debrecen#hajdú - bihar#hungary#km (mi)#east
oradea#bihor#romania#km (mi)#east
arad#arad#romania#km (mi)#southeast
szeged#csongrád#hungary#km (mi)#south
belgrade#belgrade#serbia#km (mi)#south
pécs#baranya#hungary#km (mi)#southwest
