name#born#age at first step#mission#lunar eva dates#service
neil armstrong#august 5 , 1930#38y 11m 15d#apollo 11#july 21 , 1969#nasa
buzz aldrin#january 20 , 1930 (age84)#39y 6m 0d#apollo 11#july 21 , 1969#air force
pete conrad#june 2 , 1930#39y 5m 17d#apollo 12#november 19–20 , 1969#navy
alan bean#march 15 , 1932 (age81)#37y 8m 4d#apollo 12#november 19–20 , 1969#navy
alan shepard#november 18 , 1923#47y 2m 18d#apollo 14#february 5–6 , 1971#navy
edgar mitchell#september 17 , 1930 (age83)#40y 4m 19d#apollo 14#february 5–6 , 1971#navy
david scott#june 6 , 1932 (age81)#39y 1m 25d#apollo 15#july 31 – august 2 , 1971#air force
james irwin#march 17 , 1930#41y 4m 14d#apollo 15#july 31 – august 2 , 1971#air force
john w. young#september 24 , 1930 (age83)#41y 6m 28d#apollo 16#april 21–23 , 1972#navy
charles duke#october 3 , 1935 (age78)#36y 6m 18d#apollo 16#april 21–23 , 1972#air force
eugene cernan#march 14 , 1934 (age79)#38y 9m 7d#apollo 17#december 11–14 , 1972#navy
harrison schmitt#july 3 , 1935 (age78)#37y 5m 8d#apollo 17#december 11–14 , 1972#nasa
