municipality#fips code#founded#population (2010)#area
adjuntas#001#1815#19483#66.69 sq mi (172.73 sq km)
aguada#003#1508#41959#30.85 sq mi (79.90 sq km)
aguadilla#005#1780#60949#36.53 sq mi (94.61 sq km)
aguas buenas#007#1838#28659#30.08 sq mi (77.92 sq km)
aibonito#009#1824#25900#31.31 sq mi (81.10 sq km)
añasco#011#1733#29261#39.29 sq mi (101.75 sq km)
arecibo#013#1616#96440#125.95 sq mi (326.20 sq km)
arroyo#015#1855#19575#15.01 sq mi (38.87 sq km)
barceloneta#017#1881#24816#18.69 sq mi (48.41 sq km)
barranquitas#019#1803#30318#34.25 sq mi (88.71 sq km)
bayamón#021#1772#208116#44.32 sq mi (114.80 sq km)
cabo rojo#023#1771#50917#70.37 sq mi (182.27 sq km)
caguas#025#1775#142893#58.60 sq mi (151.77 sq km)
camuy#027#1807#35159#46.35 sq mi (120.06 sq km)
canóvanas#029#1909#47648#32.87 sq mi (85.12 sq km)
carolina#031#1816#176762#45.32 sq mi (117.38 sq km)
cataño#033#1927#28140#4.84 sq mi (12.55 sq km)
cayey#035#1773#48119#51.93 sq mi (134.51 sq km)
ceiba#037#1838#13631#29.04 sq mi (75.20 sq km)
ciales#039#1820#18782#66.53 sq mi (172.31 sq km)
cidra#041#1809#43480#36.02 sq mi (93.29 sq km)
coamo#043#1579#40512#78.10 sq mi (202.27 sq km)
comerío#045#1826#20778#28.40 sq mi (73.56 sq km)
corozal#047#1795#37142#42.57 sq mi (110.26 sq km)
culebra#049#1880#1818#11.62 sq mi (30.10 sq km)
dorado#051#1842#38165#23.09 sq mi (59.80 sq km)
fajardo#053#1772#36993#29.86 sq mi (77.34 sq km)
florida#054#1971#12680#15.21 sq mi (39.39 sq km)
guánica#055#1508#19427#37.05 sq mi (95.96 sq km)
guayama#057#1736#45362#64.99 sq mi (168.32 sq km)
guayanilla#059#1833#21581#42.27 sq mi (109.48 sq km)
guaynabo#061#1769#97924#27.58 sq mi (71.43 sq km)
gurabo#063#1815#45369#27.89 sq mi (72.23 sq km)
hatillo#065#1823#41953#41.78 sq mi (108.21 sq km)
hormigueros#067#1874#17250#11.34 sq mi (29.37 sq km)
humacao#069#1722#58466#44.75 sq mi (115.90 sq km)
isabela#071#1819#45631#55.30 sq mi (143.23 sq km)
jayuya#073#1911#16642#44.53 sq mi (115.33 sq km)
juana díaz#075#1798#50747#60.28 sq mi (156.12 sq km)
juncos#077#1797#40290#26.49 sq mi (68.61 sq km)
lajas#079#1883#25753#59.95 sq mi (159.15 sq km)
lares#081#1827#30753#61.45 sq mi (159.15 sq km)
las marías#083#1871#9881#46.36 sq mi (120.07 sq km)
las piedras#085#1773#38675#33.88 sq mi (87.75 sq km)
loíza#087#1719#30060#19.37 sq mi (50.17 sq km)
luquillo#089#1797#20068#25.81 sq mi (66.85 sq km)
manatí#091#1738#44113#46.13 sq mi (119.48 sq km)
maricao#093#1874#6276#36.62 sq mi (94.85 sq km)
maunabo#095#1799#12225#21.07 sq mi (54.57 sq km)
mayagüez#097#1760#89080#77.65 sq mi (201.11 sq km)
moca#099#1772#40109#50.34 sq mi (130.38 sq km)
morovis#101#1818#32610#38.87 sq mi (100.67 sq km)
naguabo#103#1821#26720#51.66 sq mi (133.80 sq km)
naranjito#105#1824#30402#27.40 sq mi (70.97 sq km)
orocovis#107#1772#23423#63.62 sq mi (164.78 sq km)
patillas#109#1811#19277#46.7 sq mi (120.95 sq km)
peñuelas#111#1793#24282#44.62 sq mi (115.57 sq km)
ponce#113#1692#166327#114.76 sq mi (297.23 sq km)
quebradillas#115#1823#25919#22.68 sq mi (58.74 sq km)
rincón#117#1771#15200#14.29 sq mi (37.01 sq km)
río grande#119#1840#54304#60.62 sq mi (157.01 sq km)
sabana grande#121#1813#25265#35.83 sq mi (92.80 sq km)
salinas#123#1851#31078#69.37 sq mi (179.67 sq km)
san germán#0125#1573#35527#54.50 sq mi (141.15 sq km)
san juan#127#1509#395326#47.85 sq mi (123.93 sq km)
san lorenzo#129#1811#41058#53.11 sq mi (137.55 sq km)
san sebastián#131#1752#42430#70.42 sq mi (182.39 sq km)
santa isabel#133#1842#23274#34.02 sq mi (88.119 sq km)
toa alta#135#1751#74066#27.02 sq mi (69.98 sq km)
toa baja#137#1745#89609#23.24 sq mi (60.19 sq km)
trujillo alto#139#1801#74842#20.76 sq mi (53.77 sq km)
utuado#141#1739#33149#113.53 sq mi (294.04 sq km)
vega alta#143#1775#39951#27.73 sq mi (71.82 sq km)
vega baja#145#1776#59662#45.86 sq mi (118.78 sq km)
vieques#147#1852#9301#50.77 sq mi (131.49 sq km)
villalba#149#1917#26073#35.64 sq mi (92.31 sq km)
yabucoa#151#1793#37941#55.21 sq mi (142.99 sq km)
yauco#153#1756#42043#68.19 sq mi (176.61 sq km)
