week#date#opponent#time#game site#result / score#record#match report
1#september 7 , 2008#tampa bay buccaneers#12:00 pm cdt#louisiana superdome#w 24 - 20#1 - 0#recap
2#september 14 , 2008#washington redskins#12:00 pm cdt#fedex field#l 24 - 29#1 - 1#recap
3#september 21 , 2008#denver broncos#3:05 pm cdt#invesco field#l 32 - 34#1 - 2#recap
4#september 28 , 2008#san francisco 49ers#12:00 pm cdt#louisiana superdome#w 31 - 17#2 - 2#recap
5#october 6 , 2008#minnesota vikings#7:30 pm cdt#louisiana superdome#l 27 - 30#2 - 3#recap
6#october 12 , 2008#oakland raiders#12:00 pm cdt#louisiana superdome#w 34 - 3#3 - 3#recap
7#october 19 , 2008#carolina panthers#12:00 pm cdt#bank of america stadium#l 7 - 30#3 - 4#recap
8#october 26 , 2008#san diego chargers#12:00 pm cdt#wembley stadium , london#w 37 - 32#4 - 4#recap
9#november 2 , 2008#bye week#bye week#bye week#bye week#bye week#bye week
10#november 9 , 2008#atlanta falcons#12:00 pm cst#georgia dome#l 20 - 34#4 - 5#recap
11#november 16 , 2008#kansas city chiefs#12:00 pm cst#arrowhead stadium#w 30 - 20#5 - 5#recap
12#november 24 , 2008#green bay packers#7:30 pm cst#louisiana superdome#w 51 - 29#6 - 5#recap
13#november 30 , 2008#tampa bay buccaneers#12:00 pm cst#raymond james stadium#l 20 - 23#6 - 6#recap
14#december 7 , 2008#atlanta falcons#12:00 pm cst#louisiana superdome#w 29 - 25#7 - 6#recap
15#december 11 , 2008#chicago bears#7:15 pm cst#soldier field#l 24 - 27#7 - 7#recap
16#december 21 , 2008#detroit lions#12:00 pm cst#ford field#w 42 - 7#8 - 7#recap
17#december 28 , 2008#carolina panthers#12:00 pm cst#louisiana superdome#l 31 - 33#8 - 8#recap
