date#visitor#score#home#record
october 7#new england whalers#2–4#quebec nordiques#1–0–0
october 9#quebec nordiques#2–3#new england whalers#1–1–0
october 11#quebec nordiques#4–1#toronto toros#2–1–0
october 13#quebec nordiques#3–6#cleveland crusaders#2–2–0
october 18#toronto toros#2–5#quebec nordiques#3–2–0
october 20#new york golden blades#1–8#quebec nordiques#4–2–0
october 21#quebec nordiques#3–4#new york golden blades#4–3–0
october 25#chicago cougars#4–2#quebec nordiques#4–4–0
october 26#quebec nordiques#5–4#minnesota fighting saints#5–4–0
october 28#quebec nordiques#3–2#houston aeros#6–4–0
october 30#quebec nordiques#6–4#los angeles sharks#7–4–0
october 31#quebec nordiques#5–1#vancouver blazers#8–4–0
november 2#quebec nordiques#4–5#edmonton oilers#8–5–0
november 4#quebec nordiques#2–8#winnipeg jets#8–6–0
november 6#winnipeg jets#2–2#quebec nordiques#8–6–1
november 8#edmonton oilers#4–3#quebec nordiques#8–7–1
november 10#quebec nordiques#3–4#new york golden blades#8–8–1
november 11#new england whalers#2–3#quebec nordiques#9–8–1
november 15#new england whalers#5–3#quebec nordiques#9–9–1
november 17#quebec nordiques#10–4#new england whalers#10–9–1
november 18#houston aeros#3–8#quebec nordiques#11–9–1
november 22#toronto toros#4–2#quebec nordiques#11–10–1
november 23#quebec nordiques#3–2#cleveland crusaders#12–10–1
november 25#quebec nordiques#1–3#new jersey knights#12–11–1
november 27#quebec nordiques#1–3#toronto toros#12–12–1
november 29#cleveland crusaders#4–4#quebec nordiques#12–12–2
december 1#houston aeros#3–3#quebec nordiques#12–12–3
december 2#quebec nordiques#3–5#winnipeg jets#12–13–3
december 8#quebec nordiques#1–4#minnesota fighting saints#12–14–3
december 9#chicago cougars#1–6#quebec nordiques#13–14–3
december 12#quebec nordiques#1–2#vancouver blazers#13–15–3
december 14#quebec nordiques#4–3#edmonton oilers#14–15–3
december 16#quebec nordiques#4–3#toronto toros#15–15–3
december 18#edmonton oilers#2–4#quebec nordiques#16–15–3
december 22#toronto toros#6–4#quebec nordiques#16–16–3
december 27#cleveland crusaders#2–4#quebec nordiques#17–16–3
december 28#quebec nordiques#4–6#chicago cougars#17–17–3
december 29#winnipeg jets#4–3#quebec nordiques#17–18–3
january 5#vancouver blazers#2–5#quebec nordiques#18–18–3
january 6#chicago cougars#0–4#quebec nordiques#19–18–3
january 10#los angeles sharks#1–7#quebec nordiques#20–18–3
january 12#quebec nordiques#1–5#houston aeros#20–19–3
january 15#quebec nordiques#4–6#los angeles sharks#20–20–3
january 19#quebec nordiques#2–5#chicago cougars#20–21–3
january 20#minnesota fighting saints#4–5#quebec nordiques#21–21–3
january 24#quebec nordiques#1–5#houston aeros#21–22–3
january 25#quebec nordiques#0–2#los angeles sharks#21–23–3
january 27#cleveland crusaders#3–4#quebec nordiques#22–23–3
january 29#los angeles sharks#0–5#quebec nordiques#23–23–3
january 31#houston aeros#4–6#quebec nordiques#24–23–3
february 1#toronto toros#1–2#quebec nordiques#25–23–3
february 3#new jersey knights#3–5#quebec nordiques#26–23–3
february 6#quebec nordiques#3–0#new england whalers#27–23–3
february 8#quebec nordiques#3–7#vancouver blazers#27–24–3
february 10#quebec nordiques#4–3#edmonton oilers#28–24–3
february 12#quebec nordiques#4–6#toronto toros#28–25–3
february 14#quebec nordiques#5–3#chicago cougars#29–25–3
february 16#quebec nordiques#2–5#cleveland crusaders#29–26–3
february 17#quebec nordiques#3–10#new jersey knights#29–27–3
february 19#cleveland crusaders#5–6#quebec nordiques#30–27–3
february 22#minnesota fighting saints#6–4#quebec nordiques#30–28–3
february 24#new jersey knights#4–7#quebec nordiques#31–28–3
february 26#winnipeg jets#1–7#quebec nordiques#32–28–3
february 28#vancouver blazers#4–9#quebec nordiques#33–28–3
march 3#quebec nordiques#6–8#winnipeg jets#33–29–3
march 7#chicago cougars#3–2#quebec nordiques#33–30–3
march 9#quebec nordiques#5–9#minnesota fighting saints#33–31–3
march 10#new jersey knights#2–5#quebec nordiques#34–31–3
march 14#quebec nordiques#3–2#toronto toros#35–31–3
march 16#quebec nordiques#3–4#chicago cougars#35–32–3
march 17#minnesota fighting saints#5–3#quebec nordiques#35–33–3
march 21#edmonton oilers#5–5#quebec nordiques#35–33–4
march 23#vancouver blazers#2–6#quebec nordiques#36–33–4
march 24#new england whalers#3–4#quebec nordiques#37–33–4
march 27#quebec nordiques#4–5#cleveland crusaders#37–34–4
march 28#los angeles sharks#3–9#quebec nordiques#38–34–4
march 30#toronto toros#3–1#quebec nordiques#38–35–4
march 31#quebec nordiques#2–3#new england whalers#38–36–4
