institution#location#team nickname#tenure#new conference#new classification
arizona state university#tempe , arizona#sun devils#1982 - 2009#slc#mcla division i
biola university#la mirada , california#eagles#2001 - 2009#slc#mcla division ii
california lutheran university#thousand oaks , california#kingsmen#2005 - 2009#slc#mcla division ii
california state university , fullerton#fullerton , california#titans#2006 - 2009#slc#mcla division ii
california state university , hayward#hayward , california#pioneers#1997 - 2004#ceased operations in 2004#n / a
california state university , sacramento#sacramento , california#hornets#1986 - 1998#ceased operations in 1998#n / a
california state university , san marcos#san marcos , california#cougars#unknown - 2002#n / a#n / a
chapman university#orange , california#panthers#1988 - 2009#slc#mcla division i
claremont mckenna college#claremont , california#cougars#1980 - 2009#slc#mcla division i
loyola marymount university#los angeles , california#lions#1985 - 2009#slc#mcla division i
northern arizona university#flagstaff , arizona#lumberjacks#1982 - unknown#n / a#n / a
pepperdine university#malibu , california#waves#unknown - 2009#slc#mcla division ii
occidental college#los angeles , california#tigers#2006 - 2009#slc#mcla division ii
san diego state university#san diego , california#aztecs#1980 - 2009#slc#mcla division i
university of arizona#tucson , arizona#wildcats#1982 - 2009#slc#mcla division i
university of california , irvine#irvine , california#anteaters#1988 - 2009#slc#mcla division ii
university of california , los angeles#los angeles , california#bruins#1980 - 2009#slc#mcla division i
university of california , san diego#san diego , california#tritons#unknown - 2009#slc#mcla division i
university of california , santa barbara#santa barbara , california#gauchos#1980 - 2009#slc#mcla division i
university of nevada , las vegas#las vegas , nevada#rebels#2005 - 2009#slc#mcla division i
university of san diego#san diego , california#toreros#unknown - 2009#slc#mcla division i
university of southern california#los angeles , california#trojans#1980 - 2009#slc#mcla division i
whittier college#whittier , california#the poets#1981 - 1999#independent#ncaa division iii
