province#inhabitants#established#president#party#election
arezzo#348327#1826#roberto vasai#democratic party#2009
florence#991862#1848#andrea barducci#democratic party#2009
grosseto#227063#1766#leonardo marras#democratic party#2009
livorno#341453#1861#giorgio kutufã #democratic party#2009
lucca#392182#1849#stefano baccelli#democratic party#2011
massa#203642#1859#osvaldo angeli#democratic party#2008
pisa#414154#1849#andrea pieroni#democratic party#2009
pistoia#292108#1927#federica fratoni#democratic party#2009
prato#248174#1992#lambarto nazzareno gestri#democratic party#2009
siena#270333#1849#simone bezzini#democratic party#2009
