date#visitor#score#home#record
october 10#toronto maple leafs#3–1#chicago black hawks#0–1–0
october 13#detroit red wings#0–0#chicago black hawks#0–1–1
october 14#chicago black hawks#2–2#boston bruins#0–1 - 2
october 17#chicago black hawks#5–1#new york rangers#1–1–2
october 20#chicago black hawks#1–3#toronto maple leafs#1–2–2
october 21#chicago black hawks#1–3#detroit red wings#1–3–2
october 23#montreal canadiens#4–4#chicago black hawks#1–3–3
october 27#chicago black hawks#3–2#montreal canadiens#2–3–3
october 28#chicago black hawks#5–3#new york rangers#3–3–3
october 30#new york rangers#3–5#chicago black hawks#4–3–3
november 1#chicago black hawks#4–2#boston bruins#5–3–3
november 4#chicago black hawks#1–3#detroit red wings#5–4–3
november 7#boston bruins#3–3#chicago black hawks#5–4–4
november 10#chicago black hawks#3–1#montreal canadiens#6–4–4
november 11#toronto maple leafs#5–3#chicago black hawks#6–5–4
november 14#detroit red wings#2–4#chicago black hawks#7–5–4
november 17#chicago black hawks#4–3#new york rangers#8–5–4
november 18#montreal canadiens#1 - 1#chicago black hawks#8–5–5
november 22#toronto maple leafs#0–1#chicago black hawks#9–5–5
november 24#detroit red wings#1–1#chicago black hawks#9–5–6
november 25#chicago black hawks#2–3#detroit red wings#9–6–6
november 29#chicago black hawks#5–0#boston bruins#10–6–6
december 1#chicago black hawks#1–2#montreal canadiens#10–7–6
december 2#new york rangers#1–5#chicago black hawks#11–7–6
december 5#boston bruins#4–5#chicago black hawks#12–7–6
december 8#chicago black hawks#1–1#toronto maple leafs#12–7–7
december 9#montreal canadiens#1–2#chicago black hawks#13–7–7
december 12#new york rangers#3–4#chicago black hawks#14–7–7
december 15#chicago black hawks#1–3#detroit red wings#14–8–7
december 16#toronto maple leafs#6–2#chicago black hawks#14–9–7
december 19#boston bruins#2–3#chicago black hawks#15–9–7
december 22#chicago black hawks#1–1#montreal canadiens#15–9–8
december 23#chicago black hawks#3–1#new york rangers#16–9–8
december 25#montreal canadiens#6–0#chicago black hawks#16–10–8
december 29#chicago black hawks#1–1#toronto maple leafs#16–10–9
december 30#boston bruins#2 - 4#chicago black hawks#17–10–9
january 1#detroit red wings#2–4#chicago black hawks#18–10–9
january 6#toronto maple leafs#5–1#chicago black hawks#18–11–9
january 9#chicago black hawks#3–1#toronto maple leafs#19–11–9
january 10#chicago black hawks#4–5#boston bruins#19–12–9
january 12#new york rangers#1–3#chicago black hawks#20–12–9
january 13#montreal canadiens#2–2#chicago black hawks#20 - 12–10
january 16#boston bruins#5–4#chicago black hawks#20–13–10
january 19#chicago black hawks#4–1#toronto maple leafs#21–13–10
january 20#new york rangers#2–6#chicago black hawks#22–13–10
january 23#chicago black hawks#3–3#new york rangers#22–13–11
january 26#chicago black hawks#3–0#detroit red wings#23–13–11
january 27#montreal canadiens#3–1#chicago black hawks#23–14–11
january 31#chicago black hawks#9–2#boston bruins#24–14–11
february 2#chicago black hawks#3–3#montreal canadiens#24–14–12
february 3#toronto maple leafs#1–3#chicago black hawks#25–14–12
february 6#detroit red wings#3–3#chicago black hawks#25–14–13
february 9#chicago black hawks#3–3#new york rangers#25–14–14
february 10#new york rangers#2–4#chicago black hawks#26–14–14
february 16#chicago black hawks#2–4#montreal canadiens#26–15–14
february 17#boston bruins#1–3#chicago black hawks#27–15–14
february 21#chicago black hawks#5–3#detroit red wings#28–15–14
february 23#detroit red wings#2–3#chicago black hawks#29–15–14
february 24#boston bruins#3–4#chicago black hawks#30–15–14
february 27#chicago black hawks#3–6#toronto maple leafs#30–16–14
february 28#new york rangers#6–1#chicago black hawks#30–17–14
march 3#montreal canadiens#2–2#chicago black hawks#30–17–15
march 6#chicago black hawks#2–5#new york rangers#30–18–15
march 10#toronto maple leafs#1–1#chicago black hawks#30–18–16
march 14#chicago black hawks#2–0#boston bruins#31–18–16
march 16#chicago black hawks#0–3#toronto maple leafs#31–19–16
march 17#chicago black hawks#2–4#detroit red wings#31–20–16
march 19#detroit red wings#5–1#chicago black hawks#31–21–16
march 23#chicago black hawks#4–4#montreal canadiens#31–21–17
march 24#chicago black hawks#4–3#boston bruins#32–21–17
