governor#took office#left office#party#lieutenant governor#terms
alexander mcnair#september 18 , 1820#november 15 , 1824#democratic - republican#william henry ashley#1
frederick bates#november 15 , 1824#august 4 , 1825#democratic - republican#benjamin harrison reeves#⅓ 
abraham j. williams#august 4 , 1825#january 20 , 1826#democratic - republican#vacant#⅓
john miller#january 20 , 1826#november 19 , 1832#democratic#daniel dunklin#1⅓ 
daniel dunklin#november 19 , 1832#september 30 , 1836#democratic#lilburn w. boggs#½
lilburn w. boggs#september 30 , 1836#november 16 , 1840#democratic#franklin cannon#1½
thomas reynolds#november 16 , 1840#february 9 , 1844#democratic#meredith miles marmaduke#½ 
meredith miles marmaduke#february 9 , 1844#november 20 , 1844#democratic#vacant#½ 
john c. edwards#november 20 , 1844#november 20 , 1848#democratic#james young#1
austin augustus king#november 20 , 1848#january 3 , 1853#democratic#thomas lawson price#1
sterling price#january 3 , 1853#january 5 , 1857#democratic#wilson brown#1
trusten polk#january 5 , 1857#february 27 , 1857#democratic#hancock lee jackson#⅓
hancock lee jackson#february 27 , 1857#october 22 , 1857#democratic#vacant#⅓
robert marcellus stewart#october 22 , 1857#january 3 , 1861#democratic#hancock lee jackson#⅓ 
claiborne fox jackson#january 3 , 1861#july 23 , 1861#democratic#thomas caute reynolds#⅓
hamilton rowan gamble#july 31 , 1861#january 31 , 1864#republican#william willard preble hall#⅓ 
willard preble hall#january 31 , 1864#january 2 , 1865#republican#vacant#⅓ 
thomas clement fletcher#january 2 , 1865#january 12 , 1869#republican#george rappeen smith#1
joseph w. mcclurg#january 12 , 1869#january 4 , 1871#republican#edwin o. stanard#1
b. gratz brown#january 4 , 1871#january 3 , 1873#liberal republican#joseph j. gravely#1
silas woodson#january 3 , 1873#january 12 , 1875#democratic#charles phillip johnson#1
charles henry hardin#january 12 , 1875#january 8 , 1877#democratic#norman jay coleman#1
john smith phelps#january 8 , 1877#january 10 , 1881#democratic#henry clay brockmeyer#1
thomas theodore crittenden#january 10 , 1881#january 12 , 1885#democratic#robert alexander campbell#1
john s. marmaduke#january 12 , 1885#december 28 , 1887#democratic#albert p. morehouse#½ 
albert p. morehouse#december 28 , 1887#january 14 , 1889#democratic#vacant#½ 
david r. francis#january 14 , 1889#january 9 , 1893#democratic#stephen hugh claycomb#1
william joel stone#january 9 , 1893#january 11 , 1897#democratic#john baptiste o'meara#1
lawrence vest stephens#january 11 , 1897#january 14 , 1901#democratic#august henry bolte#1
alexander monroe dockery#january 14 , 1901#january 9 , 1905#democratic#john adams lee#1
alexander monroe dockery#january 14 , 1901#january 9 , 1905#democratic#thomas l. rubey#1
joseph w. folk#january 9 , 1905#january 11 , 1909#democratic#john c. mckinley#1
herbert s. hadley#january 9 , 1909#january 13 , 1913#republican#jacob friedrich gmelich#1
elliot woolfolk major#january 13 , 1913#january 8 , 1917#democratic#william rock painter#1
frederick d. gardner#january 8 , 1917#january 10 , 1921#democratic#wallace crossley#1
arthur m. hyde#january 10 , 1921#january 12 , 1925#republican#hiram lloyd#1
samuel aaron baker#january 12 , 1925#january 14 , 1929#republican#phillip allen bennett#1
henry s. caulfield#january 14 , 1929#january 9 , 1933#republican#edward henry winter#1
guy brasfield park#january 9 , 1933#january 11 , 1937#democratic#frank gaines harris#1
lloyd c. stark#january 11 , 1937#february 26 , 1941#democratic#frank gaines harris#1
forrest c. donnell#february 26 , 1941#january 8 , 1945#republican#frank gaines harris#1
phil m. donnelly#january 8 , 1945#january 10 , 1949#democratic#walter naylor davis#1
forrest smith#january 10 , 1949#january 12 , 1953#democratic#james t. blair , jr#1
phil m. donnelly#january 12 , 1953#january 14 , 1957#democratic#james t. blair , jr#1
james t. blair , jr#january 14 , 1957#january 9 , 1961#democratic#edward v. long#1
john m. dalton#january 9 , 1961#january 11 , 1965#democratic#hilary a. bush#1
warren e. hearnes#january 11 , 1965#january 8 , 1973#democratic#thomas f. eagleton#2
warren e. hearnes#january 11 , 1965#january 8 , 1973#democratic#william s. morris#2
christopher kit bond#january 8 , 1973#january 10 , 1977#republican#william c. phelps#1
joseph p. teasdale#january 10 , 1977#january 12 , 1981#democratic#william c. phelps#1
christopher kit bond#january 12 , 1981#january 14 , 1985#republican#kenneth j. rothman#1
john ashcroft#january 14 , 1985#january 11 , 1993#republican#harriett woods#2
john ashcroft#january 14 , 1985#january 11 , 1993#republican#mel carnahan#2
mel carnahan#january 11 , 1993#october 16 , 2000#democratic#roger b. wilson#1½ 
roger b. wilson#october 17 , 2000#january 8 , 2001#democratic#joe maxwell#½ 
bob holden#january 8 , 2001#january 10 , 2005#democratic#joe maxwell#1
matt blunt#january 10 , 2005#january 12 , 2009#republican#peter kinder#1
jay nixon#january 12 , 2009#incumbent#democratic#peter kinder#2
