representative#title#presentation of credentials#termination of mission#appointed by
heman allen#minister plenipotentiary#april 23 , 1824#july 31 , 1827#james monroe
samuel larned#chargé d'affaires#november 9 , 1828#october 29 , 1829#john quincy adams
john hamm#chargé d'affaires#may 24 , 1831#october 19 , 1833#andrew jackson
richard pollard#chargé d'affaires#march 13 , 1835#may 12 , 1842#andrew jackson
john s. pendleton#chargé d'affaires#may 24 , 1842#june 6 , 1844#john tyler
william crump#chargé d'affaires#august 18 , 1845#november 1 , 1847#james k. polk
seth barton#chargé d'affaires#january 5 , 1848#may 22 , 1849#james k. polk
balie peyton#envoy extraordinary and minister plenipotentiary#february 16 , 1850#september 26 , 1853#zachary taylor
david a. starkweather#envoy extraordinary and minister plenipotentiary#november 22 , 1854#august 26 , 1857#franklin pierce
john bigler#envoy extraordinary and minister plenipotentiary#october 5 , 1857#october 4 , 1861#james buchanan
thomas h. nelson#envoy extraordinary and minister plenipotentiary#october 4 , 1861#march 12 , 1866#abraham lincoln
hugh judson kilpatrick#envoy extraordinary and minister plenipotentiary#march 12 , 1866#august 3 , 1870#andrew johnson
joseph p. root#envoy extraordinary and minister plenipotentiary#december 2 , 1870#june 27 , 1873#ulysses s. grant
cornelius a. logan#envoy extraordinary and minister plenipotentiary#june 27 , 1873#november 10 , 1876#ulysses s. grant
thomas a. osborn#envoy extraordinary and minister plenipotentiary#august 28 , 1877#july 25 , 1881#rutherford b. hayes
hugh judson kilpatrick#envoy extraordinary and minister plenipotentiary#july 25 , 1881#december 2 , 1881#james garfield
cornelius a. logan#envoy extraordinary and minister plenipotentiary#september 7 , 1882#june 16 , 1885#chester a. arthur
william r. roberts#envoy extraordinary and minister plenipotentiary#july 4 , 1885#august 9 , 1889#grover cleveland
patrick egan#envoy extraordinary and minister plenipotentiary#august 9 , 1889#july 4 , 1893#benjamin harrison
james d. porter#envoy extraordinary and minister plenipotentiary#july 4 , 1893#march 14 , 1894#grover cleveland
edward h. strobel#envoy extraordinary and minister plenipotentiary#february 6 , 1895#august 17 , 1897#grover cleveland
henry l. wilson#envoy extraordinary and minister plenipotentiary#september 14 , 1897#july 18 , 1904#william mckinley
john hicks#envoy extraordinary and minister plenipotentiary#october 5 , 1905#may 11 , 1909#theodore roosevelt
thomas c. dawson#envoy extraordinary and minister plenipotentiary#august 20 , 1909#november 16 , 1909#william h. taft
henry p. fletcher#envoy extraordinary and minister plenipotentiary#september 9 , 1910#november 19 , 1914#william h. taft
henry p. fletcher#ambassador extraordinary and plenipotentiary#november 19 , 1914#march 9 , 1916#woodrow wilson
joseph h. shea#ambassador extraordinary and plenipotentiary#may 30 , 1916#may 5 , 1921#woodrow wilson
william miller collier#ambassador extraordinary and plenipotentiary#september 29 , 1921#august 6 , 1928#warren g. harding
william s. culbertson#ambassador extraordinary and plenipotentiary#august 16 , 1928#august 19 , 1933#calvin coolidge
hal h. sevier#ambassador extraordinary and plenipotentiary#november 25 , 1933#may 4 , 1935#franklin d. roosevelt
hoffman philip#ambassador extraordinary and plenipotentiary#november 7 , 1935#october 31 , 1937#franklin d. roosevelt
norman armour#ambassador extraordinary and plenipotentiary#april 21 , 1938#june 10 , 1939#franklin d. roosevelt
claude g. bowers#ambassador extraordinary and plenipotentiary#september 7 , 1939#september 2 , 1953#franklin d. roosevelt
willard l. beaulac#ambassador extraordinary and plenipotentiary#november 5 , 1953#may 28 , 1956#dwight d. eisenhower
cecil b. lyon#ambassador extraordinary and plenipotentiary#june 15 , 1956#february 25 , 1958#dwight d. eisenhower
walter howe#ambassador extraordinary and plenipotentiary#june 1 , 1958#march 15 , 1961#dwight d. eisenhower
robert f. woodward#ambassador extraordinary and plenipotentiary#may 5 , 1961#july 6 , 1961#john f. kennedy
charles w. cole#ambassador extraordinary and plenipotentiary#october 21 , 1961#september 27 , 1964#john f. kennedy
ralph a. dungan#ambassador extraordinary and plenipotentiary#december 10 , 1964#august 2 , 1967#lyndon b. johnson
edward m. korry#ambassador extraordinary and plenipotentiary#october 16 , 1967#october 12 , 1971#lyndon b. johnson
nathaniel davis#ambassador extraordinary and plenipotentiary#october 20 , 1971#november 1 , 1973#richard nixon
david h. popper#ambassador extraordinary and plenipotentiary#february 22 , 1974#may 22 , 1977#gerald ford
george w. landau#ambassador extraordinary and plenipotentiary#november 1977#january 16 , 1982#jimmy carter
james d. theberge#ambassador extraordinary and plenipotentiary#march 8 , 1982#august 2 , 1985#ronald reagan
harry george barnes , jr#ambassador extraordinary and plenipotentiary#november 18 , 1985#november 26 , 1988#ronald reagan
charles a. gillespie , jr#ambassador extraordinary and plenipotentiary#december 20 , 1988#december 10 , 1991#ronald reagan
curtis warren kamman#ambassador extraordinary and plenipotentiary#january 14 , 1992#october 21 , 1994#george h. w. bush
gabriel guerra - mondragón#ambassador extraordinary and plenipotentiary#november 24 , 1994#june 13 , 1998#bill clinton
john o'leary#ambassador extraordinary and plenipotentiary#august 19 , 1998#june 29 , 2001#bill clinton
william r. brownfield#ambassador extraordinary and plenipotentiary#march 25 , 2002#july 19 , 2004#george w. bush
craig a. kelly#ambassador extraordinary and plenipotentiary#september 9 , 2004#9 november 2007#george w. bush
paul e. simons#ambassador extraordinary and plenipotentiary#9 november 2007#july 4 2010#george w. bush
alejandro daniel wolff#ambassador extraordinary and plenipotentiary#9 july 2010#incumbent#barack obama
