round#pick#position#nationality#school / club team
1#1#pg#united states a[› ]#duke ( fr. )
1#2#pf#united states#arizona ( so. )
1#3#c#turkey b[› ]#kentucky ( fr. ) c[› ]
1#4#pf#canada#texas ( fr. )
1#5#c#lithuania#lietuvos rytas ( lithuania )
1#6#pf#czech republic#partizan ( serbia )
1#7#pf#dr congo#fuenlabrada ( spain )
1#8#pg#united states#kentucky ( fr. )
1#9#pg#united states#connecticut ( jr. )
1#10#pg#united states#byu ( sr. )
1#11#sg#united states#washington state ( jr. )
1#12#sg#united states#colorado ( so. )
1#13#pf#united states#kansas ( jr. )
1#14#pf#united states#kansas ( jr. )
1#15#sf#united states#san diego state ( so. )
1#16#c#montenegro d[› ]#usc ( jr. )
1#17#sg#united states#georgia tech ( jr. )
1#18#sf#united states#florida state ( jr. )
1#19#sf#united states#tennessee ( fr. )
1#20#pf#lithuania#benetton treviso ( italy )
1#21#pg#united states#duke ( sr. )
1#22#pf#united states#morehead state ( sr. )
1#23#pf#spain e[› ]#real madrid ( spain )
1#24#pg#united states f[› ]#boston college ( jr. )
1#25#sg#united states#providence ( sr. )
1#26#sg#united states#texas ( so. )
1#27#pf#united states#purdue ( sr. )
1#28#pg#united states#cleveland state ( sr. )
1#29#pg#canada#texas ( fr. )
1#30#sf#united states#marquette ( sr. )
2#31#sf#croatia f[› ]#fenerbahçe ülker ( turkey ) g[› ]
2#32#pf#united states#richmond ( sr. )
2#33#sf#united states#duke ( sr. )
2#34#pg#united states#butler ( jr. )
2#35#sf#united states#ucla ( so. )
2#36#pf#united states#maryland ( so. )
2#37#pf#united states#georgia ( jr. )
2#38#sf#united states#florida ( sr. )
2#39#pf#united states#tokyo apache ( japan )
2#40#pf#united states#wisconsin ( sr. )
2#41#pg#united states#michigan ( so. )
2#42#sf#latvia#union olimpija ( slovenia )
2#43#sg#united states#ucla ( jr. )
2#44#pg#united states#hofstra ( sr. )
2#45#c#united states#kentucky ( sr. )
2#46#pg#united states#college of charleston ( sr. )
2#47#sg#united states#georgia ( jr. )
2#48#c#united states#oakland ( sr. )
2#49#pg#united states#kansas ( fr. )
2#50#pf#united states#temple ( sr. )
2#51#sg#united states#ohio state ( sr. )
2#52#pf#united states#florida ( sr. )
2#53#sg#united states#kentucky ( jr. )
2#54#pf#serbia h[› ]#maccabi tel aviv ( israel )
2#55#sg#united states#purdue ( sr. )
2#56#pf#nigeria#bakersfield jam ( d - league )
2#57#sf#qatar i[› ]#al rayyan ( qatar )
2#58#pf#australia j[› ]#gold coast blaze ( australia )
2#59#sg#hungary#assignia manresa ( spain ) k[› ]
2#60#pg#united states#washington ( jr. )
